Unnamed: 0,casenum,statenum,vehnum,day,month,year,landuse,age,bodytype,vfatcount,numoccs,modelyr,cellphone_use
64349,525,37,1,30,5,2016,1,41,14,0,1,2002,1
31783,442,48,1,5,3,2015,1,55,4,1,1,2002,1
71858,265,48,1,5,2,2016,1,29,14,1,3,2001,1
15873,230,22,1,11,5,2015,1,28,14,1,1,2005,1
13841,572,18,1,5,10,2015,2,19,4,0,1,2010,1
28547,754,42,1,27,9,2015,2,20,30,1,7,2004,1
68730,739,42,1,19,7,2016,1,39,2,1,3,2008,0
25680,212,39,1,23,4,2015,1,66,20,0,1,2011,0
45285,451,8,1,19,10,2016,2,38,21,0,1,2002,0
46110,155,12,1,28,1,2016,2,91,4,1,1,2014,0
13654,394,18,1,10,6,2015,2,54,21,2,2,1994,1
31498,198,48,1,24,1,2015,1,17,15,0,1,2009,1
6379,158,8,1,5,5,2015,1,48,4,1,1,2010,1
74166,2272,48,1,3,9,2016,1,26,4,0,2,1998,1
63762,26,37,2,20,1,2016,1,29,31,0,2,2013,0
36081,575,51,1,5,11,2015,2,18,14,2,2,2003,1
14788,16,21,2,9,1,2015,1,50,14,1,4,1997,0
52059,542,17,1,26,7,2016,1,25,31,0,1,2009,1
1204,141,4,1,7,3,2015,1,41,16,2,3,2005,0
16561,134,23,2,28,11,2015,1,64,4,1,1,1998,1
9922,2527,12,3,16,12,2015,2,48,6,0,1,2007,0
486,374,1,1,31,7,2015,1,23,4,0,1,2005,1
30477,227,47,1,21,4,2015,1,33,14,0,1,1997,1
63353,647,36,1,26,9,2016,1,66,4,0,1,2006,0
17075,432,24,1,22,12,2015,2,43,4,0,1,2012,1
21182,198,31,1,3,12,2015,1,31,4,1,3,2004,1
10759,420,13,1,23,3,2015,2,15,14,1,2,2002,0
71452,890,47,5,26,11,2016,2,18,4,0,1,2002,1
71152,615,47,1,27,7,2016,1,78,4,0,1,2004,1
76003,12,51,1,8,1,2016,2,38,6,1,1,1998,0
16092,444,22,1,31,8,2015,1,24,14,0,1,2008,0
58348,861,26,1,21,11,2016,2,49,4,0,1,2010,0
231,167,1,1,11,4,2015,1,23,2,1,1,2003,1
42369,1510,6,1,19,7,2016,2,27,4,1,1,2006,1
57632,234,26,1,26,4,2016,1,22,14,1,1,2004,1
20059,241,29,1,14,5,2015,2,20,31,1,1,1995,1
6327,114,8,1,3,4,2015,2,23,14,1,2,1998,0
32777,1289,48,2,13,6,2015,2,37,4,0,3,2010,0
40331,222,5,1,18,6,2016,1,63,31,0,1,2006,0
47737,1617,12,1,5,8,2016,2,46,4,1,1,2003,1
70527,72,47,2,7,2,2016,1,43,4,0,1,2001,1
10494,205,13,1,4,3,2015,1,28,30,1,1,1990,1
68236,268,42,1,7,4,2016,2,65,6,1,1,2013,0
44409,3277,6,1,17,10,2016,2,77,4,1,1,2005,0
70738,249,47,1,25,4,2016,2,64,15,0,1,2009,1
30589,313,47,1,24,5,2015,1,56,14,1,1,1988,1
41310,539,6,1,1,2,2016,2,68,6,1,2,2012,1
74233,2325,48,2,9,9,2016,1,22,15,1,1,2005,1
51492,32,17,1,20,1,2016,1,19,4,1,1,1998,1
14338,211,19,2,25,9,2015,1,18,30,0,1,2010,0
70982,447,47,1,30,6,2016,2,23,30,0,1,2006,1
5936,2929,6,1,26,9,2015,2,21,2,0,1,2004,0
19351,253,28,2,27,6,2015,1,54,4,1,1,2000,0
39976,774,4,2,23,11,2016,1,62,20,0,1,1995,0
53352,629,18,1,31,10,2016,1,19,4,0,1,2000,1
9786,2400,12,1,18,10,2015,2,19,3,0,1,2007,1
22622,71,36,1,19,2,2015,2,27,2,0,1,2012,1
70371,31,46,1,3,6,2016,1,26,4,1,1,1998,0
24957,1048,37,2,1,11,2015,2,22,4,0,2,1997,0
19204,129,28,1,6,4,2015,1,35,31,2,4,2007,0
71162,627,47,1,28,8,2016,1,17,31,1,4,2003,1
77711,4,55,1,7,1,2016,1,30,2,1,1,2000,0
71190,646,47,1,12,9,2016,1,41,4,1,1,2007,1
20531,649,29,1,30,10,2015,1,49,31,0,1,2012,1
45775,24,10,1,26,1,2016,1,60,14,0,1,2016,1
75266,3224,48,1,6,12,2016,1,52,31,1,2,2009,1
33596,2025,48,1,31,8,2015,2,35,20,0,1,2009,1
349,266,1,1,26,5,2015,1,17,4,1,1,2006,1
6148,3103,6,2,11,12,2015,2,75,30,0,2,2015,0
77084,219,53,1,11,2,2016,2,84,5,1,2,2014,0
73543,1698,48,1,8,7,2016,1,18,4,1,2,2012,0
14862,69,21,4,8,2,2015,1,34,4,0,2,1993,0
59416,396,28,1,20,8,2016,1,29,31,1,1,2007,0
78389,75,56,1,14,9,2016,1,25,14,1,3,2004,1
58502,982,26,1,11,11,2016,2,22,2,1,1,2012,0
5253,2347,6,1,24,12,2015,2,29,4,1,1,2015,0
33261,1732,48,3,5,2,2015,1,57,14,0,1,2014,0
17523,36,26,1,6,2,2015,1,32,14,1,1,2008,0
52672,24,18,1,16,1,2016,1,24,31,0,2,2005,1
26506,1006,39,2,16,12,2015,2,25,4,1,1,2008,1
77772,52,55,1,25,2,2016,2,35,4,1,3,2006,1
25933,455,39,1,5,7,2015,1,16,4,0,2,2012,1
32517,1071,48,1,15,3,2015,2,57,4,1,2,2012,0
12587,384,17,2,17,6,2015,2,35,3,0,1,2008,0
71337,796,47,1,25,10,2016,1,23,14,1,2,2005,0
26899,275,40,1,4,7,2015,1,32,15,1,4,2004,1
4495,1691,6,1,17,4,2015,2,23,20,0,1,2003,1
652,516,1,1,17,9,2015,1,73,20,1,3,2010,0
5366,2447,6,1,9,11,2015,1,24,4,1,3,2015,0
30531,261,47,4,2,5,2015,2,33,4,0,2,2011,1
29539,471,45,1,6,7,2015,1,19,4,1,3,2007,0
30808,517,47,1,15,8,2015,2,28,15,1,2,2002,1
39745,561,4,2,12,9,2016,2,19,6,1,2,2009,1
43010,2067,6,1,7,9,2016,1,74,31,1,2,1997,0
65834,294,39,1,20,5,2016,1,58,31,1,1,2004,1
11293,854,13,1,5,9,2015,2,39,4,0,3,2007,1
47031,998,12,2,12,5,2016,1,19,4,2,2,2002,0
11800,1276,13,1,19,12,2015,2,24,2,0,2,2004,0
37761,523,55,1,25,7,2015,1,24,4,0,1,2004,1
54188,185,20,1,18,7,2016,1,24,14,0,1,2007,1
14267,141,19,1,29,7,2015,1,23,4,0,1,2013,1
1465,413,4,1,19,6,2015,2,25,1,1,2,1999,0
39437,307,4,1,29,5,2016,2,27,14,1,1,2002,0
50776,1165,13,3,24,10,2016,2,73,15,0,1,2011,0
51917,417,17,1,14,6,2016,1,46,30,1,1,2003,1
48856,2644,12,2,7,12,2016,2,55,31,0,1,2014,0
14286,159,19,1,15,8,2015,1,34,14,0,3,2000,0
30999,693,47,1,20,10,2015,1,62,31,0,1,2002,1
27648,349,41,2,11,12,2015,1,30,31,1,3,1993,0
35136,80,49,1,18,5,2015,1,58,4,1,1,2004,0
72459,775,48,1,8,3,2016,1,22,15,1,6,2004,1
11213,788,13,1,13,6,2015,2,70,4,0,1,2014,0
15420,542,21,1,25,10,2015,1,20,3,1,1,2003,1
70950,419,47,2,20,6,2016,1,35,20,1,2,2008,1
771,616,1,1,18,10,2015,1,19,30,1,1,2007,0
74153,2262,48,1,29,8,2016,2,26,30,0,1,2007,1
68117,151,42,1,19,3,2016,2,19,4,0,2,2011,1
51465,7,17,1,1,1,2016,1,64,2,1,1,2000,0
34766,3039,48,1,30,12,2015,2,38,2,1,2,2009,1
74410,2487,48,2,1,10,2016,2,25,31,0,1,2005,0
66918,188,40,1,18,5,2016,2,58,14,0,1,2002,0
59120,135,28,1,6,4,2016,1,20,4,1,1,2006,0
26692,91,40,1,25,3,2015,2,29,31,1,1,2003,0
43357,2355,6,1,26,11,2016,1,21,15,1,2,2004,0
5985,2966,6,2,13,5,2015,2,59,14,0,1,2005,1
27462,193,41,1,12,1,2015,1,31,3,2,2,2000,0
21660,102,33,1,30,12,2015,2,26,4,1,1,2006,1
32798,1307,48,2,12,4,2015,1,30,4,1,1,2008,1
20393,534,29,1,4,9,2015,1,47,31,1,1,2002,0
20292,437,29,3,8,8,2015,1,36,6,0,2,2011,0
32527,1082,48,1,16,4,2015,1,25,4,1,1,1997,1
14836,51,21,2,31,1,2015,1,34,6,0,1,2011,0
68130,162,42,1,31,3,2016,1,25,4,1,1,2003,1
70686,201,47,1,7,4,2016,1,48,2,1,2,1997,0
21397,153,32,3,5,9,2015,2,32,31,0,1,2010,0
46484,508,12,1,6,3,2016,2,40,15,0,1,2006,0
60870,166,30,1,26,11,2016,1,18,14,1,2,1999,1
44550,3392,6,1,24,12,2016,2,25,4,0,1,2015,1
67099,346,40,1,9,8,2016,1,67,31,1,1,2001,0
48848,2639,12,1,12,12,2016,1,63,20,1,3,2000,0
45770,20,10,2,16,3,2016,1,17,31,0,2,1998,1
39744,561,4,1,12,9,2016,2,66,31,0,1,2013,1
58448,942,26,1,7,11,2016,2,19,14,0,1,2005,1
4462,1662,6,1,5,9,2015,2,37,3,1,3,1974,0
33236,1711,48,1,25,7,2015,1,22,4,1,3,2012,1
71128,590,47,1,24,8,2016,1,32,31,1,1,2007,1
64794,901,37,1,5,9,2016,1,23,2,1,1,1998,1
75336,3278,48,1,12,12,2016,2,54,14,0,3,2010,1
32933,1425,48,1,27,6,2015,1,19,4,1,2,1998,1
77535,95,54,1,18,6,2016,2,33,14,1,2,1998,0
74523,2581,48,1,10,10,2016,2,29,31,1,1,2008,1
12826,612,17,1,29,8,2015,1,32,30,0,2,2001,0
12303,115,17,1,10,4,2015,1,62,31,0,1,1991,0
46844,833,12,1,23,4,2016,2,22,14,1,2,2006,1
26302,816,39,1,15,10,2015,1,73,14,1,1,2009,1
52793,120,18,1,16,3,2016,2,87,4,1,1,2002,0
5534,2583,6,1,15,11,2015,1,23,31,1,1,2006,0
14115,5,19,2,5,1,2015,1,36,20,0,1,2002,1
54349,333,20,1,25,9,2016,1,33,40,0,1,2014,1
13761,496,18,1,2,9,2015,1,57,30,1,1,2003,0
38471,491,1,1,14,8,2016,1,16,30,0,1,2003,1
24460,647,37,1,12,7,2015,1,71,31,0,2,2014,0
18731,93,27,1,26,4,2015,1,24,4,0,1,2005,1
6822,33,9,3,3,1,2015,2,26,4,0,2,2008,1
72867,1129,48,1,6,5,2016,2,19,4,1,4,2002,0
60835,137,30,1,16,9,2016,1,26,6,1,1,2013,1
38536,555,1,1,9,9,2016,1,33,14,1,1,2001,1
25889,415,39,1,18,6,2015,1,36,4,1,1,2013,1
32866,1362,48,1,5,6,2015,2,21,4,2,4,2005,1
30812,520,47,1,20,8,2015,1,30,30,1,1,1997,1
31207,864,47,1,24,12,2015,1,81,31,1,1,2003,1
11902,23,15,1,15,4,2015,2,20,4,1,3,2003,1
68208,239,42,2,26,4,2016,2,69,31,0,2,2014,0
75245,3210,48,1,3,12,2016,1,32,15,0,1,2006,1
60336,554,29,1,5,9,2016,2,60,15,0,1,2000,1
20022,209,29,1,30,4,2015,1,38,31,1,1,2001,1
74935,2932,48,1,3,11,2016,1,17,31,1,1,2003,0
52331,789,17,1,15,6,2016,2,41,14,0,1,2004,1
44690,3509,6,1,29,8,2016,2,58,20,0,1,2003,1
70659,175,47,1,29,3,2016,2,22,4,1,1,2004,1
55691,299,22,1,11,6,2016,1,22,31,0,1,2008,1
49894,395,13,1,20,4,2016,1,20,2,1,1,2004,1
52399,858,17,1,29,10,2016,2,49,20,0,1,2005,1
56706,314,24,2,23,7,2016,1,30,20,0,3,2015,0
22429,171,35,1,19,9,2015,1,28,5,1,1,2006,1
69139,1050,42,2,9,12,2016,1,48,15,0,1,2016,0
49324,3060,12,1,8,12,2016,2,21,31,0,1,2005,0
53810,214,19,2,30,8,2016,1,20,3,0,2,2000,0
75406,3332,48,1,20,12,2016,2,76,14,1,1,2004,1
16706,110,24,1,29,4,2015,2,32,4,0,1,2000,1
62126,464,34,1,21,10,2016,2,22,4,0,2,2006,0
30223,16,47,1,18,1,2015,1,18,2,1,1,2006,1
3567,948,6,1,13,5,2015,2,50,31,0,1,2006,0
7958,671,12,1,16,1,2015,2,24,4,2,4,1995,0
60492,711,29,1,20,10,2016,2,34,31,0,1,2004,1
18193,607,26,1,14,9,2015,2,50,4,1,2,2004,1
1224,159,4,1,17,3,2015,1,54,30,1,1,1999,1
31163,826,47,1,6,12,2015,1,82,5,1,1,2009,1
36883,7,54,1,11,1,2015,1,21,4,1,5,2005,0
34046,2417,48,1,13,9,2015,2,25,3,1,2,2013,0
34028,2397,48,1,15,10,2015,2,31,31,0,1,1992,1
40694,25,6,1,11,1,2016,2,21,20,1,1,2006,1
40595,454,5,1,1,10,2016,1,20,31,1,2,1985,0
70863,350,47,2,21,5,2016,2,29,32,0,1,2011,1
62450,186,35,2,30,7,2016,2,69,4,0,2,2012,0
22738,175,36,1,12,4,2015,2,68,20,1,1,2000,0
74875,2883,48,2,28,10,2016,1,83,20,1,1,1997,0
45347,506,8,1,13,11,2016,2,51,6,0,1,2016,1
6393,170,8,1,14,5,2015,2,42,6,1,1,2006,1
62095,435,34,3,14,7,2016,2,45,4,0,1,2015,0
33708,2119,48,1,13,9,2015,1,28,20,1,2,2006,1
77704,252,54,1,31,12,2016,1,53,31,1,2,2006,0
67449,40,41,2,30,1,2016,2,54,6,0,3,2011,0
31935,561,48,1,19,3,2015,1,38,14,1,1,1996,1
36589,310,53,3,27,8,2015,2,52,2,0,1,2007,0
74929,2924,48,1,14,11,2016,1,34,31,1,2,2013,1
57736,326,26,1,2,6,2016,2,67,4,1,1,2007,1
26438,946,39,1,11,11,2015,2,65,31,1,1,1997,0
51674,180,17,1,24,3,2016,1,19,4,1,3,2007,0
52993,299,18,2,20,3,2016,1,31,6,0,3,2010,0
1589,527,4,2,21,8,2015,2,17,4,1,4,2000,1
70951,420,47,1,12,6,2016,1,37,4,1,1,2007,1
61586,129,33,1,27,12,2016,2,36,6,1,1,2013,0
34109,2479,48,1,19,10,2015,2,27,4,1,1,2012,1
32894,1389,48,2,20,6,2015,2,26,4,0,2,2014,0
39776,585,4,2,29,8,2016,2,26,4,0,1,1998,0
710,563,1,1,7,10,2015,1,30,31,1,1,1999,1
71145,609,47,2,1,9,2016,2,26,30,0,1,2006,1
37872,104,56,1,3,10,2015,1,34,4,1,2,2013,0
1480,425,4,1,1,7,2015,1,31,4,0,1,2008,1
31164,826,47,2,6,12,2015,1,29,20,0,5,2001,1
9586,2211,12,1,9,11,2015,1,19,31,0,1,2004,1
29006,6,45,1,3,1,2015,2,20,4,1,4,2004,0
75111,3099,48,1,25,11,2016,1,59,4,1,1,2004,0
70695,210,47,1,7,4,2016,1,28,4,1,1,2014,1
62286,27,35,1,10,1,2016,1,19,31,0,3,2010,0
62383,119,35,2,14,5,2016,1,65,14,0,1,1998,0
18213,630,26,1,25,9,2015,1,15,21,0,2,2011,0
30530,261,47,3,2,5,2015,2,39,14,0,3,2003,1
48281,2134,12,2,6,9,2016,2,40,15,0,2,2007,0
16353,654,22,1,18,12,2015,2,52,6,1,1,2013,0
27007,381,40,1,25,7,2015,1,53,31,0,1,1993,1
34807,3075,48,1,23,12,2015,1,16,31,1,4,2010,1
71254,708,47,3,22,9,2016,1,32,4,0,1,2002,1
48335,2180,12,1,6,10,2016,2,32,4,1,1,2000,1
31607,289,48,1,2,2,2015,1,32,31,1,1,2007,1
37711,485,55,1,11,12,2015,1,54,5,0,1,2011,1
30540,268,47,1,12,3,2015,2,20,4,0,1,1999,1
62149,483,34,2,15,9,2016,2,24,4,1,1,2005,1
344,263,1,1,25,5,2015,1,17,4,0,1,1998,0
13495,245,18,1,21,5,2015,1,20,20,2,4,2004,0
57310,348,25,1,23,11,2016,2,17,31,0,1,2007,1
72800,1059,48,1,1,5,2016,1,56,15,1,2,2003,0
55358,20,22,1,31,1,2016,1,39,31,1,1,1998,0
10980,589,13,1,18,6,2015,1,22,31,0,1,2005,0
70824,318,47,2,16,5,2016,1,73,31,0,1,2002,1
76482,428,51,1,27,8,2016,1,32,2,0,2,2002,0
30417,175,47,2,5,4,2015,2,34,15,0,6,2015,1
37218,48,55,6,23,1,2015,2,34,14,0,1,2009,0
57658,253,26,1,15,5,2016,1,86,14,0,1,2008,0
12043,71,16,1,15,6,2015,1,47,31,1,1,2014,1
59780,54,29,1,29,1,2016,1,71,4,1,1,2002,0
60193,420,29,1,18,7,2016,1,52,4,1,1,2005,1
73143,1361,48,1,29,5,2016,2,23,5,1,1,2013,1
64283,464,37,1,19,5,2016,1,27,4,0,1,2005,1
72770,1033,48,1,28,4,2016,1,53,30,1,2,2001,1
6748,489,8,1,11,12,2015,1,36,15,0,1,2007,1
59381,362,28,2,29,7,2016,1,37,4,0,1,2016,1
45529,101,9,3,7,7,2016,1,39,5,0,1,2010,0
34241,2596,48,1,29,10,2015,1,25,31,0,1,2015,1
65893,339,39,2,3,6,2016,2,32,4,0,1,2011,0
10075,2663,12,1,28,12,2015,1,46,31,0,1,2001,0
10990,597,13,1,20,6,2015,1,18,2,1,1,2003,0
47903,1779,12,1,22,8,2016,2,58,21,0,1,2008,1
70643,158,47,1,21,3,2016,2,28,30,1,1,2000,1
22012,316,34,1,25,8,2015,2,27,14,0,1,2009,1
73924,2053,48,1,2,8,2016,2,22,14,0,3,2015,1
13155,920,17,1,17,9,2015,2,29,4,1,1,2010,0
63369,664,36,1,4,10,2016,1,90,4,1,1,2001,0
29340,271,45,2,5,5,2015,1,21,4,1,4,2003,0
25246,1271,37,1,9,12,2015,2,45,20,0,1,1996,0
68679,693,42,1,12,7,2016,1,35,20,1,1,2003,0
20299,444,29,1,11,8,2015,1,83,31,1,1,2004,0
31211,868,47,1,17,12,2015,1,31,30,1,2,1990,1
57214,272,25,2,24,11,2016,2,21,14,0,1,2004,0
45564,139,9,1,29,8,2016,2,55,4,1,1,2001,0
44691,3509,6,2,29,8,2016,2,50,14,1,4,2002,0
4691,1838,6,1,6,9,2015,1,34,15,0,5,2011,0
74183,2279,48,2,7,9,2016,1,23,31,0,1,2011,0
58851,289,27,1,22,10,2016,1,55,14,0,1,2014,1
69320,55,45,1,29,1,2016,1,48,15,0,1,2011,0
71373,828,47,1,5,11,2016,1,24,4,1,2,2006,1
22317,58,35,1,30,3,2015,1,27,4,1,1,2006,1
18910,263,27,2,21,9,2015,1,78,4,2,2,2011,0
34550,2852,48,1,30,11,2015,1,18,4,1,1,2003,1
11606,1116,13,1,7,11,2015,2,28,30,0,1,2005,1
6757,495,8,1,19,12,2015,1,34,31,1,2,2001,1
56391,44,24,2,14,1,2016,2,53,31,1,1,2005,0
35725,254,51,1,5,6,2015,1,17,2,1,1,1998,0
61094,186,31,1,16,12,2016,1,28,30,1,2,2000,0
61182,68,32,1,28,5,2016,1,73,30,1,1,2003,0
31187,845,47,1,19,12,2015,1,20,4,1,1,2006,1
30239,26,47,2,20,1,2015,2,77,4,1,1,1999,1
26927,313,40,1,30,7,2015,1,34,4,0,1,2014,1
26834,215,40,1,10,6,2015,1,32,2,0,1,2014,0
19994,182,29,2,21,4,2015,1,17,14,0,1,2000,0
15600,686,21,2,22,12,2015,1,50,4,0,2,2014,0
45811,56,10,1,6,8,2016,2,18,4,0,2,2014,1
47029,997,12,1,15,5,2016,1,32,4,2,2,2005,1
35631,174,51,1,28,4,2015,1,21,4,1,1,2008,1
29661,580,45,1,5,9,2015,2,56,31,0,5,2006,0
16507,83,23,1,11,8,2015,1,24,14,1,1,2000,1
78362,50,56,1,3,8,2016,2,31,4,1,1,2016,1
71990,382,48,1,20,2,2016,1,49,4,1,4,2015,1
22956,387,36,1,27,6,2015,2,24,4,0,1,2002,0
59853,121,29,1,9,3,2016,1,28,30,1,2,1999,0
76511,459,51,1,8,9,2016,1,49,4,1,2,1992,0
30612,329,47,1,7,6,2015,1,29,4,1,1,2008,1
30843,548,47,1,27,8,2015,1,27,14,0,5,2004,1
64578,711,37,2,16,7,2016,2,33,31,0,6,2015,0
77381,481,53,1,6,12,2016,1,24,3,1,1,1992,1
35380,16,50,1,2,7,2015,1,50,6,0,1,2010,0
10394,131,13,1,10,2,2015,2,17,31,0,1,2005,1
13454,212,18,1,9,5,2015,2,43,31,0,2,2001,0
16999,370,24,2,13,10,2015,2,55,4,0,1,2009,0
70857,347,47,1,28,5,2016,1,25,32,1,2,1995,1
46429,443,12,1,28,1,2016,2,83,20,1,2,2010,0
39702,526,4,1,20,8,2016,1,77,31,0,1,2003,0
71467,904,47,1,7,12,2016,2,33,14,1,3,2000,1
50484,885,13,1,25,8,2016,1,55,21,1,2,2002,0
69391,114,45,2,1,3,2016,2,34,4,0,1,2010,0
39808,618,4,2,31,8,2016,2,49,14,0,1,2000,0
17066,427,24,2,17,12,2015,2,20,5,0,1,2008,0
53887,288,19,1,11,9,2016,2,37,15,0,2,2001,0
61716,114,34,1,26,2,2016,2,60,21,0,2,2006,0
62057,409,34,1,23,10,2016,2,78,4,1,3,2015,0
39891,700,4,1,1,10,2016,2,33,6,0,1,2015,1
43533,2517,6,1,2,8,2016,2,55,15,0,1,2005,1
14488,63,20,2,29,3,2015,2,66,14,0,1,2013,0
14240,115,19,1,3,7,2015,1,40,31,0,1,2008,1
659,522,1,1,31,8,2015,2,52,15,0,1,2007,1
76753,664,51,1,22,12,2016,1,82,4,1,1,2016,0
33749,2151,48,1,7,9,2015,1,48,31,1,4,2012,0
13229,7,18,1,7,1,2015,1,31,4,1,1,2011,1
52271,731,17,1,26,8,2016,2,26,4,0,2,2011,0
63087,394,36,1,3,7,2016,2,27,4,1,1,2008,0
43628,2597,6,1,11,12,2016,2,29,6,0,1,2007,1
67193,448,40,1,14,10,2016,1,34,31,1,2,2003,1
44486,3342,6,1,3,3,2016,2,73,31,0,1,2014,0
53287,574,18,1,5,10,2016,1,41,14,0,1,2005,1
41680,897,6,1,16,2,2016,2,77,4,1,1,2008,0
63517,805,36,2,19,11,2016,2,85,4,0,1,2013,0
71451,890,47,1,26,11,2016,2,18,14,1,4,2000,1
60755,37,30,1,30,3,2016,2,23,14,0,1,2014,1
73756,1895,48,1,29,7,2016,1,26,14,1,1,2001,0
1383,334,4,2,13,5,2015,2,36,10,0,1,2005,0
76998,147,53,1,11,5,2016,1,43,16,1,3,2003,1
46376,390,12,1,14,3,2016,2,24,4,1,2,2006,0
41333,563,6,1,23,3,2016,2,36,31,1,1,2014,1
2604,60,6,3,13,1,2015,2,55,4,0,1,1996,0
45349,508,8,1,14,11,2016,1,56,3,1,1,1996,1
74043,2167,48,2,12,8,2016,1,41,4,0,2,2003,0
28433,666,42,1,28,8,2015,2,31,21,1,1,2006,1
55502,138,22,2,20,3,2016,2,46,15,1,2,1996,0
28814,986,42,3,30,10,2015,2,54,4,0,3,2001,0
70529,74,47,1,10,2,2016,1,36,4,1,1,2003,1
42932,1997,6,3,13,6,2016,1,43,30,0,1,1993,0
66392,815,39,1,30,9,2016,2,40,4,1,1,2013,1
41562,786,6,2,1,2,2016,2,33,4,0,1,2013,0
61898,272,34,2,17,7,2016,2,24,4,0,1,2001,0
30402,165,47,1,21,3,2015,1,69,31,1,1,2005,0
40651,500,5,1,19,12,2016,1,53,31,1,1,2016,1
26681,80,40,1,10,2,2015,1,27,14,1,1,1999,0
36785,457,53,1,15,11,2015,2,23,4,1,2,2002,0
17449,298,25,2,13,4,2015,2,87,4,1,1,2001,0
57375,28,26,2,25,1,2016,1,63,31,0,2,2011,0
50397,823,13,2,12,8,2016,2,43,21,0,3,1997,0
74933,2930,48,2,2,11,2016,2,27,4,1,1,2007,0
8349,1032,12,1,6,5,2015,2,60,4,0,2,1996,0
66197,635,39,1,22,8,2016,1,68,2,1,1,2012,0
66518,934,39,1,14,11,2016,1,17,4,0,1,2005,1
66966,226,40,1,27,5,2016,2,42,31,0,1,2008,1
33281,1746,48,1,25,7,2015,2,22,6,1,2,2008,1
51371,150,16,1,26,8,2016,1,53,15,1,2,1999,0
75566,3480,48,1,17,12,2016,2,34,4,0,1,1995,1
68069,109,42,1,16,2,2016,1,57,4,1,1,2001,1
30915,622,47,1,25,9,2015,2,27,6,1,4,2004,0
14270,144,19,1,7,8,2015,1,18,31,1,1,1997,1
61704,103,34,1,29,1,2016,2,56,20,0,3,2006,0
32503,1059,48,1,1,2,2015,2,16,6,0,1,2007,1
35252,178,49,1,1,9,2015,2,22,31,2,4,2007,0
70656,172,47,1,22,3,2016,1,76,14,1,2,2014,0
51513,48,17,1,31,1,2016,2,53,14,0,1,2006,1
4827,1956,6,2,20,12,2015,1,28,4,0,2,2012,0
14949,131,21,2,24,3,2015,1,33,30,0,1,2005,0
16913,284,24,1,31,8,2015,1,26,14,1,1,2006,0
18059,487,26,1,7,8,2015,2,22,3,0,1,2013,1
68693,705,42,1,23,9,2016,2,17,14,0,1,2002,0
12417,213,17,1,9,5,2015,2,30,4,1,1,2004,0
39615,443,4,1,12,7,2016,2,22,14,1,1,2013,0
28143,376,42,1,16,4,2015,1,77,6,1,1,2011,0
2310,317,5,1,29,8,2015,2,24,4,0,1,2001,0
21518,262,32,1,14,12,2015,2,49,1,0,1,2008,0
57829,404,26,2,23,6,2016,2,45,14,0,1,2008,0
14396,261,19,1,5,12,2015,1,19,4,2,2,2010,1
34783,3051,48,2,15,12,2015,2,28,4,1,3,1999,0
51857,362,17,1,29,5,2016,1,25,14,0,1,1999,1
33621,2039,48,1,3,9,2015,1,32,31,1,1,2014,1
5903,2901,6,2,16,8,2015,2,19,4,1,1,1991,1
24876,984,37,2,12,10,2015,1,64,31,0,1,2000,0
57099,165,25,1,6,8,2016,2,21,2,1,2,2010,1
72145,512,48,1,26,2,2016,2,32,31,0,1,2015,1
30793,504,47,1,11,8,2015,1,26,4,1,1,2013,1
61989,353,34,1,28,9,2016,2,47,4,0,1,2000,1
59235,231,28,1,26,5,2016,1,22,4,0,1,2004,0
1387,339,4,1,14,5,2015,2,17,4,0,1,2002,1
